time,temp,dwpt,rhum,snow,wdir,wspd,wpgt,pres,price,demand
2022-07-14 18:00:00+03:00,20.1,12.6,62.0,,250.0,7.2,29.6,1004.1,0.33118,0.551
2022-07-14 19:00:00+03:00,19.6,9.8,53.0,,290.0,14.4,16.7,1004.3,0.3435299999999999,0.558
2022-07-14 20:00:00+03:00,18.6,9.4,55.0,,280.0,7.2,18.5,1004.3,0.41684,1.425
2022-07-14 21:00:00+03:00,18.2,9.8,58.0,,300.0,7.2,18.5,1004.5,0.39842,0.389
2022-07-14 22:00:00+03:00,16.4,9.3,63.0,,280.0,3.6,16.7,1004.9,0.3989,0.368
2022-07-14 23:00:00+03:00,13.5,10.3,81.0,,210.0,3.6,16.7,1005.1,0.33612,0.226
2022-07-15 00:00:00+03:00,13.7,10.9,83.0,,230.0,3.6,13.0,1005.1,0.23487,0.24
2022-07-15 01:00:00+03:00,12.7,11.3,91.0,,190.0,3.6,9.3,1005.2,0.16008,0.531
2022-07-15 02:00:00+03:00,12.9,11.5,91.0,,200.0,3.6,9.3,1005.1,0.14998,0.211
2022-07-15 03:00:00+03:00,12.5,11.4,93.0,,210.0,3.6,9.3,1004.8,0.1328,0.249
2022-07-15 04:00:00+03:00,12.2,10.8,91.0,,220.0,3.6,11.1,1004.8,0.14998,1.198
2022-07-15 05:00:00+03:00,11.6,10.2,91.0,,200.0,3.6,11.1,1004.5,0.1766899999999999,0.191
2022-07-15 06:00:00+03:00,11.4,9.8,90.0,,180.0,3.6,13.0,1004.2,0.28846,0.197
2022-07-15 07:00:00+03:00,13.3,9.9,80.0,,220.0,7.2,13.0,1004.2,0.4049,0.209
2022-07-15 08:00:00+03:00,14.3,10.5,78.0,,200.0,7.2,14.8,1004.1,0.31751,1.608
2022-07-15 09:00:00+03:00,16.0,11.0,72.0,,200.0,7.2,16.7,1003.9,0.37471,0.278
2022-07-15 10:00:00+03:00,17.2,11.9,71.0,,200.0,10.8,20.4,1003.9,0.29886,0.353
2022-07-15 11:00:00+03:00,17.8,11.6,67.0,,240.0,10.8,20.4,1003.7,0.2624499999999999,0.358
2022-07-15 12:00:00+03:00,16.7,11.0,69.0,,210.0,14.4,22.2,1003.5,0.25005,0.283
2022-07-15 13:00:00+03:00,19.4,9.6,53.0,,210.0,10.8,27.8,1003.2,0.30161,0.64
2022-07-15 14:00:00+03:00,13.7,12.4,92.0,,280.0,14.4,29.6,1004.2,0.23502,0.86
2022-07-15 15:00:00+03:00,16.3,13.8,85.0,,220.0,7.2,29.6,1004.1,0.29822,0.323
2022-07-15 16:00:00+03:00,17.5,13.2,76.0,,240.0,7.2,31.5,1003.9,0.30862,0.346
2022-07-15 17:00:00+03:00,14.4,11.2,81.0,,290.0,14.4,31.5,1004.6,0.2491999999999999,0.349
2022-07-15 18:00:00+03:00,14.9,11.5,80.0,,280.0,10.8,31.5,1005.0,0.31547,2.221
2022-07-15 19:00:00+03:00,15.2,11.8,80.0,,270.0,10.8,31.5,1005.5,0.3745799999999999,0.589
2022-07-15 20:00:00+03:00,15.1,12.1,82.0,,250.0,14.8,29.6,1005.0,0.37847,1.767
2022-07-15 21:00:00+03:00,13.5,10.5,82.0,,270.0,7.2,25.9,1006.1,0.38744,0.467
2022-07-15 22:00:00+03:00,13.0,11.4,90.0,,210.0,3.6,24.1,1006.5,0.38823,0.277
2022-07-15 23:00:00+03:00,13.2,11.9,92.0,,250.0,7.2,22.2,1006.7,0.3207799999999999,0.187
2022-07-16 00:00:00+03:00,12.9,11.1,89.0,,240.0,7.2,18.5,1007.1,0.29998,0.217
2022-07-16 01:00:00+03:00,12.0,10.7,92.0,,220.0,7.2,13.0,1007.4,0.24002,0.238
2022-07-16 02:00:00+03:00,11.0,10.2,95.0,,200.0,7.2,13.0,1007.4,0.21506,0.23
2022-07-16 03:00:00+03:00,10.7,9.9,95.0,,190.0,7.2,14.8,1007.5,0.18777,0.223
2022-07-16 04:00:00+03:00,10.7,9.5,92.0,,200.0,7.2,14.8,1007.7,0.18162,1.677
2022-07-16 05:00:00+03:00,10.5,8.9,90.0,,240.0,7.2,14.8,1007.7,0.16503,0.705
2022-07-16 06:00:00+03:00,10.8,9.2,90.0,,230.0,7.2,16.7,1007.9,0.1579499999999999,0.482
2022-07-16 07:00:00+03:00,12.0,9.6,85.0,,230.0,7.2,18.5,1008.1,0.14432,0.626
2022-07-16 08:00:00+03:00,13.1,9.5,79.0,,240.0,10.8,20.4,1008.3,0.20905,0.448
2022-07-16 09:00:00+03:00,14.2,9.4,73.0,,220.0,10.8,24.1,1008.7,0.20248,0.718
2022-07-16 10:00:00+03:00,15.9,9.8,67.0,,230.0,10.8,25.9,1008.7,0.22999,0.814
2022-07-16 11:00:00+03:00,14.0,10.4,79.0,,220.0,14.4,27.8,1009.1,0.27474,0.315
2022-07-16 12:00:00+03:00,11.8,10.5,92.0,,270.0,18.0,29.6,1010.3,0.2529,0.344
2022-07-16 13:00:00+03:00,15.6,12.0,79.0,,230.0,7.2,35.2,1009.9,0.24888,0.949
2022-07-16 14:00:00+03:00,17.7,9.3,58.0,,250.0,10.8,35.2,1009.7,0.20009,0.538
2022-07-16 15:00:00+03:00,18.0,8.8,55.0,,230.0,14.4,33.3,1009.8,0.23006,2.035
2022-07-16 16:00:00+03:00,17.7,7.7,52.0,,190.0,14.4,31.5,1010.2,0.2,1.517
2022-07-16 17:00:00+03:00,17.6,8.2,54.0,,210.0,10.8,29.6,1010.6,0.192,1.933
2022-07-16 18:00:00+03:00,15.7,8.2,61.0,,200.0,7.2,29.6,1011.1,0.19079,0.195
2022-07-16 19:00:00+03:00,16.2,8.4,60.0,,170.0,10.8,25.9,1010.9,0.18303,0.237
2022-07-16 20:00:00+03:00,16.1,8.8,62.0,,190.0,7.2,20.4,1011.0,0.19999,0.928
2022-07-16 21:00:00+03:00,15.1,10.1,72.0,,200.0,7.2,16.7,1011.2,0.24227,0.4
2022-07-16 22:00:00+03:00,13.5,10.7,83.0,,180.0,3.6,13.0,1011.5,0.29338,0.266
2022-07-16 23:00:00+03:00,12.2,10.8,91.0,,190.0,3.6,11.1,1011.9,0.24408,0.281
2022-07-17 00:00:00+03:00,11.6,10.3,92.0,,200.0,7.2,9.3,1012.3,0.20191,0.246
2022-07-17 01:00:00+03:00,11.1,10.2,94.0,,190.0,3.6,11.1,1012.6,0.16084,0.278
2022-07-17 02:00:00+03:00,10.1,9.3,95.0,,190.0,3.6,9.3,1012.8,0.1292299999999999,0.212
2022-07-17 03:00:00+03:00,9.5,8.9,96.0,,200.0,3.6,9.3,1012.9,0.11409,0.495
2022-07-17 04:00:00+03:00,9.4,8.8,96.0,,200.0,3.6,11.1,1012.9,0.11813,1.414
2022-07-17 05:00:00+03:00,8.8,8.4,97.0,,170.0,3.6,11.1,1013.0,0.1118499999999999,0.656
2022-07-17 06:00:00+03:00,10.0,9.2,95.0,,200.0,7.2,13.0,1013.0,0.1124899999999999,0.461
2022-07-17 07:00:00+03:00,12.1,10.2,88.0,,190.0,3.6,14.8,1013.0,0.14725,0.189
2022-07-17 08:00:00+03:00,13.4,10.6,83.0,,220.0,7.2,16.7,1013.0,0.16087,0.327
2022-07-17 09:00:00+03:00,14.4,10.4,77.0,,220.0,7.2,18.5,1013.2,0.1651699999999999,0.329
2022-07-17 10:00:00+03:00,15.5,11.1,75.0,,220.0,10.8,20.4,1013.3,0.14804,1.249
2022-07-17 11:00:00+03:00,15.4,11.4,77.0,,240.0,10.8,22.2,1013.5,0.14437,0.367
2022-07-17 12:00:00+03:00,15.5,11.7,78.0,,250.0,10.8,24.1,1013.8,0.09605,0.502
2022-07-17 13:00:00+03:00,14.0,13.2,95.0,,260.0,7.2,25.9,1014.5,0.12931,1.331
2022-07-17 14:00:00+03:00,14.5,12.9,90.0,,250.0,7.2,29.6,1014.6,0.11678,0.602
2022-07-17 15:00:00+03:00,14.7,13.7,94.0,,260.0,7.2,29.6,1015.0,0.11765,0.447
2022-07-17 16:00:00+03:00,15.3,13.5,89.0,,220.0,7.2,31.5,1015.1,0.12102,1.253
2022-07-17 17:00:00+03:00,15.5,11.9,79.0,,300.0,7.2,31.5,1015.5,0.1231299999999999,1.157
2022-07-17 18:00:00+03:00,14.5,12.5,88.0,,290.0,7.2,31.5,1016.0,0.1571999999999999,6.366
2022-07-17 19:00:00+03:00,14.8,11.8,82.0,,270.0,7.2,18.5,1015.9,0.17384,9.305
2022-07-17 20:00:00+03:00,14.8,12.1,84.0,,280.0,3.6,20.4,1016.1,0.17516,4.659
2022-07-17 21:00:00+03:00,13.8,10.0,78.0,,280.0,10.8,20.4,1016.4,0.16966,0.384
2022-07-17 22:00:00+03:00,12.8,9.6,81.0,,290.0,7.2,20.4,1016.9,0.17821,0.282
2022-07-17 23:00:00+03:00,12.1,10.2,88.0,,250.0,3.6,18.5,1017.0,0.17486,0.214
2022-07-18 00:00:00+03:00,12.0,9.7,86.0,,250.0,3.6,14.8,1017.1,0.16083,0.219
2022-07-18 01:00:00+03:00,11.7,9.1,84.0,,250.0,3.6,11.1,1017.2,0.14142,0.199
2022-07-18 02:00:00+03:00,11.4,9.0,85.0,,260.0,3.6,11.1,1017.5,0.12311,0.779
2022-07-18 03:00:00+03:00,11.6,9.0,84.0,,240.0,3.6,11.1,1017.6,0.09877,0.711
2022-07-18 04:00:00+03:00,10.9,9.2,89.0,,200.0,3.6,11.1,1017.6,0.09458,1.591
2022-07-18 05:00:00+03:00,10.6,8.9,89.0,,170.0,3.6,11.1,1017.6,0.10041,0.584
2022-07-18 06:00:00+03:00,10.7,9.0,89.0,,210.0,3.6,11.1,1017.7,0.2118199999999999,0.161
2022-07-18 07:00:00+03:00,12.0,9.4,84.0,,210.0,3.6,9.3,1017.7,0.26917,0.335
2022-07-18 08:00:00+03:00,11.8,9.9,88.0,,200.0,3.6,11.1,1017.6,0.31941,0.268
2022-07-18 09:00:00+03:00,14.7,10.5,76.0,,230.0,3.6,11.1,1017.4,0.32893,1.11
2022-07-18 10:00:00+03:00,15.7,11.5,76.0,,310.0,3.6,13.0,1017.2,0.32198,0.324
2022-07-18 11:00:00+03:00,16.9,11.6,71.0,,230.0,3.6,14.8,1017.1,0.28142,0.31
2022-07-18 12:00:00+03:00,16.8,11.7,72.0,,280.0,3.6,14.8,1017.0,0.25871,0.778
2022-07-18 13:00:00+03:00,17.1,11.2,68.0,,300.0,3.6,13.0,1016.9,0.28492,0.513
2022-07-18 14:00:00+03:00,17.7,12.2,70.0,,320.0,3.6,14.8,1016.7,0.30004,0.818
2022-07-18 15:00:00+03:00,17.2,12.3,73.0,,220.0,7.2,14.8,1016.8,0.28191,1.224
2022-07-18 16:00:00+03:00,17.3,11.3,68.0,,230.0,7.2,14.8,1016.5,0.27293,0.292
2022-07-18 17:00:00+03:00,18.7,12.7,68.0,,260.0,3.6,14.8,1016.2,0.26798,0.476
2022-07-18 18:00:00+03:00,17.9,12.1,69.0,,250.0,3.6,14.8,1016.1,0.26986,1.835
2022-07-18 19:00:00+03:00,16.0,12.2,78.0,,110.0,7.2,13.0,1016.3,0.32288,1.151
2022-07-18 20:00:00+03:00,15.9,14.3,90.0,,160.0,3.6,11.1,1016.3,0.34999,0.712
2022-07-18 21:00:00+03:00,16.0,14.7,92.0,,200.0,3.6,9.3,1016.2,0.32997,0.489
2022-07-18 22:00:00+03:00,15.0,13.9,93.0,,0.0,0.0,9.3,1016.4,0.2698399999999999,1.112
2022-07-18 23:00:00+03:00,14.7,13.9,95.0,,180.0,3.6,9.3,1016.3,0.21398,0.294
2022-07-19 00:00:00+03:00,14.5,14.0,97.0,,240.0,3.6,7.4,1016.4,0.1598899999999999,0.197
2022-07-19 01:00:00+03:00,14.0,13.5,97.0,,260.0,3.6,9.3,1016.2,0.1598,0.243
2022-07-19 02:00:00+03:00,13.5,12.9,96.0,,180.0,3.6,7.4,1016.2,0.14866,0.215
2022-07-19 03:00:00+03:00,13.3,12.8,97.0,,200.0,3.6,7.4,1016.4,0.1221299999999999,0.228
2022-07-19 04:00:00+03:00,13.1,12.6,97.0,,200.0,3.6,7.4,1016.2,0.12043,1.203
2022-07-19 05:00:00+03:00,13.2,12.7,97.0,,180.0,3.6,9.3,1016.1,0.12622,0.24
2022-07-19 06:00:00+03:00,13.6,13.1,97.0,,210.0,3.6,9.3,1016.0,0.23047,0.16
2022-07-19 07:00:00+03:00,14.5,14.0,97.0,,200.0,3.6,11.1,1016.0,0.2751,0.428
2022-07-19 08:00:00+03:00,14.9,14.4,97.0,,200.0,3.6,13.0,1015.9,0.40463,0.72
2022-07-19 09:00:00+03:00,15.7,14.7,94.0,,230.0,7.2,13.0,1015.6,0.39005,0.94
2022-07-19 10:00:00+03:00,15.8,15.0,95.0,,210.0,7.2,14.8,1015.7,0.27502,0.427
2022-07-19 11:00:00+03:00,17.6,15.6,88.0,,220.0,7.2,16.7,1015.6,0.27502,0.512
2022-07-19 12:00:00+03:00,18.6,16.0,85.0,,240.0,7.2,16.7,1015.5,0.20325,0.547
2022-07-19 13:00:00+03:00,19.0,15.5,80.0,,210.0,10.8,18.5,1015.1,0.2,2.492
2022-07-19 14:00:00+03:00,19.5,15.8,79.0,,250.0,7.2,20.4,1014.8,0.18765,0.849
2022-07-19 15:00:00+03:00,20.1,15.5,75.0,,230.0,7.2,22.2,1014.6,0.1828499999999999,0.432
2022-07-19 16:00:00+03:00,19.4,15.9,80.0,,240.0,10.8,24.1,1014.7,0.16084,0.296
2022-07-19 17:00:00+03:00,19.4,15.9,80.0,,270.0,7.2,24.1,1015.0,0.16579,1.352
2022-07-19 18:00:00+03:00,18.9,16.3,85.0,,270.0,3.6,24.1,1014.6,0.20003,1.322
2022-07-19 19:00:00+03:00,18.2,15.5,84.0,,260.0,7.2,16.7,1014.5,0.22685,0.547
2022-07-19 20:00:00+03:00,19.6,16.4,82.0,,260.0,7.2,16.7,1014.5,0.22284,1.59
2022-07-19 21:00:00+03:00,18.7,15.9,84.0,,260.0,7.2,16.7,1014.6,0.17928,1.41
2022-07-19 22:00:00+03:00,17.6,15.2,86.0,,280.0,7.2,16.7,1014.6,0.16086,0.834
2022-07-19 23:00:00+03:00,16.6,15.1,91.0,,280.0,3.6,16.7,1014.7,0.15783,0.715
2022-07-20 00:00:00+03:00,15.7,13.7,88.0,,280.0,7.2,14.8,1015.0,0.07454,0.345
2022-07-20 01:00:00+03:00,15.8,13.3,85.0,,290.0,10.8,14.8,1015.0,0.12243,0.163
2022-07-20 02:00:00+03:00,14.3,11.6,84.0,,300.0,10.8,16.7,1015.4,0.12246,0.23
2022-07-20 03:00:00+03:00,13.2,10.7,85.0,,320.0,7.2,18.5,1015.8,0.02086,0.199
2022-07-20 04:00:00+03:00,12.3,9.9,85.0,,310.0,7.2,18.5,1016.2,0.01892,1.109
2022-07-20 05:00:00+03:00,11.9,9.6,86.0,,310.0,10.8,18.5,1016.8,0.01858,0.207
2022-07-20 06:00:00+03:00,12.2,9.8,85.0,,310.0,7.2,20.4,1017.2,0.15515,0.163
2022-07-20 07:00:00+03:00,13.1,10.3,83.0,,320.0,10.8,18.5,1017.7,0.15512,0.27
2022-07-20 08:00:00+03:00,14.2,10.4,78.0,,310.0,10.8,22.2,1018.2,0.18074,1.113
2022-07-20 09:00:00+03:00,15.4,10.8,74.0,,320.0,14.4,25.9,1018.1,0.18905,0.355
2022-07-20 10:00:00+03:00,17.6,11.2,66.0,,310.0,10.8,29.6,1018.6,0.19999,0.269
2022-07-20 11:00:00+03:00,18.4,9.2,55.0,,320.0,14.4,31.5,1018.6,0.18516,0.419
2022-07-20 12:00:00+03:00,19.3,10.0,55.0,,310.0,14.4,33.3,1018.5,0.18156,0.223
2022-07-20 13:00:00+03:00,20.2,9.5,50.0,,320.0,18.0,35.2,1018.4,0.1928,1.456
2022-07-20 14:00:00+03:00,20.9,8.2,44.0,,290.0,18.0,35.2,1018.2,0.17802,0.315
2022-07-20 15:00:00+03:00,21.6,8.8,44.0,,310.0,18.0,35.2,1018.4,0.1628,0.379
2022-07-20 16:00:00+03:00,21.8,8.3,42.0,,310.0,18.0,37.0,1018.2,0.16691,0.5
2022-07-20 17:00:00+03:00,22.0,8.9,43.0,,300.0,14.4,37.0,1017.8,0.19999,0.336
2022-07-20 18:00:00+03:00,21.6,8.8,44.0,,300.0,18.0,37.0,1017.9,0.26003,0.297
2022-07-20 19:00:00+03:00,21.3,9.2,46.0,,300.0,18.0,37.0,1017.8,0.32869,2.311
2022-07-20 20:00:00+03:00,20.6,9.2,48.0,,310.0,14.4,31.5,1017.8,0.32708,0.345
2022-07-20 21:00:00+03:00,19.4,9.9,54.0,,290.0,7.2,27.8,1017.8,0.26009,1.485
2022-07-20 22:00:00+03:00,17.2,10.3,64.0,,290.0,7.2,22.2,1017.9,0.258,0.325
2022-07-20 23:00:00+03:00,16.4,10.5,68.0,,290.0,7.2,18.5,1017.6,0.2318899999999999,0.225
2022-07-21 00:00:00+03:00,16.0,11.2,73.0,,290.0,7.2,16.7,1017.7,0.16071,0.206
2022-07-21 01:00:00+03:00,15.2,12.0,81.0,,310.0,7.2,14.8,1017.9,0.20105,0.198
2022-07-21 02:00:00+03:00,14.1,12.3,89.0,,290.0,7.2,14.8,1018.1,0.16612,0.205
2022-07-21 03:00:00+03:00,13.7,12.8,94.0,,290.0,7.2,13.0,1018.2,0.15209,0.207
2022-07-21 04:00:00+03:00,13.6,13.0,96.0,,300.0,7.2,14.8,1018.1,0.15206,1.077
2022-07-21 05:00:00+03:00,13.2,12.7,97.0,,280.0,3.6,13.0,1017.8,0.1520699999999999,0.167
2022-07-21 06:00:00+03:00,13.5,13.3,99.0,,260.0,3.6,13.0,1017.9,0.16975,0.203
2022-07-21 07:00:00+03:00,15.3,14.3,94.0,,270.0,3.6,13.0,1017.9,0.1759399999999999,0.383
2022-07-21 08:00:00+03:00,17.5,14.6,83.0,,290.0,7.2,14.8,1018.0,0.20003,0.382
2022-07-21 09:00:00+03:00,19.6,14.6,73.0,,310.0,7.2,16.7,1017.8,0.28729,1.182
2022-07-21 10:00:00+03:00,21.7,13.6,60.0,,310.0,7.2,16.7,1017.5,0.2648999999999999,0.435
2022-07-21 11:00:00+03:00,22.8,14.4,59.0,,290.0,10.8,18.5,1017.5,0.28674,0.334
2022-07-21 12:00:00+03:00,23.8,14.8,57.0,,300.0,7.2,18.5,1017.7,0.3,1.357
2022-07-21 13:00:00+03:00,22.9,13.9,57.0,,300.0,7.2,18.5,1017.4,0.29986,2.505
2022-07-21 14:00:00+03:00,24.4,15.6,58.0,,30.0,7.2,20.4,1017.1,0.28061,0.901
2022-07-21 15:00:00+03:00,26.1,13.3,45.0,,40.0,7.2,20.4,1016.7,0.2150399999999999,0.65
2022-07-21 16:00:00+03:00,27.1,13.8,44.0,,360.0,7.2,18.5,1016.4,0.20104,0.763
2022-07-21 17:00:00+03:00,27.4,11.8,38.0,,300.0,7.2,18.5,1016.3,0.24599,1.735
2022-07-21 18:00:00+03:00,27.0,13.0,42.0,,50.0,7.2,16.7,1016.1,0.2549099999999999,0.445
2022-07-21 19:00:00+03:00,26.9,14.3,46.0,,50.0,7.2,13.0,1016.0,0.42442,0.501
2022-07-21 20:00:00+03:00,26.2,14.3,48.0,,70.0,3.6,9.3,1016.0,0.5169400000000001,1.543
2022-07-21 21:00:00+03:00,23.3,14.6,58.0,,80.0,3.6,9.3,1015.9,0.5149,0.585
2022-07-21 22:00:00+03:00,20.9,13.8,64.0,,0.0,0.0,9.3,1016.2,0.37691,0.327
2022-07-21 23:00:00+03:00,19.6,13.5,68.0,,120.0,3.6,7.4,1016.4,0.17859,0.285
2022-07-22 00:00:00+03:00,18.9,14.0,73.0,,140.0,3.6,7.4,1016.6,0.1520999999999999,0.198
2022-07-22 01:00:00+03:00,16.7,14.5,87.0,,120.0,3.6,7.4,1016.8,0.36597,0.255
2022-07-22 02:00:00+03:00,15.2,13.4,89.0,,100.0,3.6,7.4,1016.7,0.20698,0.204
2022-07-22 03:00:00+03:00,14.1,13.3,95.0,,0.0,0.0,7.4,1016.7,0.1473799999999999,0.231
2022-07-22 04:00:00+03:00,15.0,13.4,90.0,,0.0,0.0,7.4,1016.6,0.1473499999999999,1.149
2022-07-22 05:00:00+03:00,14.2,12.8,91.0,,190.0,3.6,7.4,1016.6,0.17083,0.206
2022-07-22 06:00:00+03:00,13.7,12.6,93.0,,160.0,3.6,7.4,1016.6,0.2665,0.974
2022-07-22 07:00:00+03:00,17.6,14.3,81.0,,140.0,3.6,9.3,1016.5,0.3504,1.093
2022-07-22 08:00:00+03:00,20.6,14.9,70.0,,180.0,3.6,11.1,1016.4,0.22532,0.477
2022-07-22 09:00:00+03:00,23.2,16.0,64.0,,250.0,3.6,11.1,1016.3,0.23493,1.104
2022-07-22 10:00:00+03:00,25.0,16.4,59.0,,180.0,3.6,11.1,1016.1,0.23004,0.421
2022-07-22 11:00:00+03:00,26.1,16.1,54.0,,180.0,7.2,13.0,1015.9,0.23313,
2022-07-22 12:00:00+03:00,27.2,16.5,52.0,,180.0,7.2,14.8,1015.9,0.23701,0.541
2022-07-22 13:00:00+03:00,27.9,16.8,51.0,,180.0,7.2,16.7,1015.7,0.23667,0.762
2022-07-22 14:00:00+03:00,27.9,16.5,50.0,,270.0,7.2,16.7,1015.9,0.20333,0.797
2022-07-22 15:00:00+03:00,29.0,16.9,48.0,,230.0,7.2,16.7,1015.6,0.20008,1.462
2022-07-22 16:00:00+03:00,28.9,16.5,47.0,,240.0,7.2,14.8,1015.1,0.19347,0.686
2022-07-22 17:00:00+03:00,29.0,15.9,45.0,,70.0,3.6,14.8,1014.8,0.19913,1.686
2022-07-22 18:00:00+03:00,29.5,15.3,42.0,,210.0,3.6,14.8,1014.6,0.20957,2.264
2022-07-22 19:00:00+03:00,29.1,15.6,44.0,,190.0,3.6,7.4,1014.3,0.2988,1.062
2022-07-22 20:00:00+03:00,28.3,16.9,50.0,,220.0,3.6,9.3,1013.9,0.29993,1.853
2022-07-22 21:00:00+03:00,24.8,17.0,62.0,,140.0,3.6,11.1,1013.7,0.20578,0.941
2022-07-22 22:00:00+03:00,22.8,16.8,69.0,,0.0,0.0,13.0,1013.8,0.47,0.924
2022-07-22 23:00:00+03:00,20.5,17.7,84.0,,120.0,3.6,14.8,1013.8,0.50384,0.906
2022-07-23 00:00:00+03:00,20.1,17.3,84.0,,330.0,3.6,13.0,1013.8,0.39891,0.659
2022-07-23 01:00:00+03:00,21.0,17.2,79.0,,170.0,3.6,9.3,1013.8,0.2998,0.57
2022-07-23 02:00:00+03:00,20.4,16.6,79.0,,180.0,3.6,9.3,1013.8,0.14794,0.314
2022-07-23 03:00:00+03:00,20.2,16.4,79.0,,180.0,7.2,9.3,1013.4,0.14792,0.269
2022-07-23 04:00:00+03:00,20.3,16.1,77.0,,160.0,7.2,9.3,1012.9,0.11536,1.156
2022-07-23 05:00:00+03:00,19.7,16.2,80.0,,170.0,7.2,11.1,1012.7,0.11531,0.204
2022-07-23 06:00:00+03:00,19.2,16.2,83.0,,160.0,7.2,11.1,1012.2,0.07594,0.227
2022-07-23 07:00:00+03:00,20.5,16.7,79.0,,180.0,7.2,13.0,1012.1,0.12057,0.408
2022-07-23 08:00:00+03:00,21.3,17.3,78.0,,230.0,7.2,14.8,1012.1,0.16458,0.578
2022-07-23 09:00:00+03:00,21.5,17.7,79.0,,230.0,7.2,14.8,1012.0,0.14795,0.849
2022-07-23 10:00:00+03:00,22.6,17.9,75.0,,260.0,14.4,14.8,1011.9,0.15552,0.829
2022-07-23 11:00:00+03:00,22.3,17.4,74.0,,240.0,10.8,16.7,1011.8,0.16834,1.766
2022-07-23 12:00:00+03:00,23.2,18.5,75.0,,280.0,10.8,18.5,1011.9,0.16848,0.48
2022-07-23 13:00:00+03:00,23.6,17.1,67.0,,260.0,14.4,24.1,1011.9,0.1686399999999999,0.351
2022-07-23 14:00:00+03:00,23.7,16.5,64.0,,250.0,10.8,24.1,1012.0,0.16161,0.504
2022-07-23 15:00:00+03:00,24.1,16.9,64.0,,280.0,14.4,24.1,1011.7,0.15144,0.667
2022-07-23 16:00:00+03:00,24.3,16.8,63.0,,260.0,14.4,24.1,1011.6,0.1500699999999999,0.588
2022-07-23 17:00:00+03:00,23.3,16.1,64.0,,270.0,14.4,25.9,1011.4,0.16104,1.48
2022-07-23 18:00:00+03:00,22.5,16.3,68.0,,270.0,14.4,25.9,1011.6,0.1645,0.87
2022-07-23 19:00:00+03:00,22.3,15.4,65.0,,260.0,14.4,25.9,1011.8,0.16835,0.327
2022-07-23 20:00:00+03:00,21.6,14.0,62.0,,260.0,10.8,24.1,1011.7,0.36918,0.696
2022-07-23 21:00:00+03:00,20.4,13.6,65.0,,280.0,7.2,20.4,1011.8,0.408,1.229
2022-07-23 22:00:00+03:00,18.5,14.0,75.0,,280.0,7.2,16.7,1012.0,0.40593,0.558
2022-07-23 23:00:00+03:00,16.8,14.3,85.0,,0.0,0.0,13.0,1011.8,0.39808,0.303
2022-07-24 00:00:00+03:00,16.3,14.1,87.0,,240.0,3.6,11.1,1011.7,0.36912,0.271
2022-07-24 01:00:00+03:00,15.5,14.4,93.0,,0.0,0.0,9.3,1011.7,0.18164,0.224
2022-07-24 02:00:00+03:00,15.7,14.2,91.0,,180.0,3.6,9.3,1011.6,0.1457,0.212
2022-07-24 03:00:00+03:00,15.5,14.4,93.0,,170.0,3.6,9.3,1011.8,0.14568,0.203
2022-07-24 04:00:00+03:00,15.7,14.6,93.0,,200.0,3.6,9.3,1011.5,0.1456599999999999,1.155
2022-07-24 05:00:00+03:00,15.9,14.6,92.0,,190.0,3.6,9.3,1011.1,0.14565,0.222
2022-07-24 06:00:00+03:00,15.8,14.3,91.0,,200.0,7.2,11.1,1011.1,0.1456599999999999,0.172
2022-07-24 07:00:00+03:00,16.2,14.2,88.0,,190.0,7.2,13.0,1010.9,0.11354,0.178
2022-07-24 08:00:00+03:00,17.1,14.4,84.0,,190.0,3.6,14.8,1010.7,0.16348,0.539
2022-07-24 09:00:00+03:00,17.8,14.9,83.0,,240.0,7.2,14.8,1010.6,0.18069,1.382
2022-07-24 10:00:00+03:00,18.0,14.5,80.0,,240.0,7.2,16.7,1010.5,0.1625,2.041
2022-07-24 11:00:00+03:00,19.1,13.9,72.0,,220.0,7.2,16.7,1010.2,0.17399,2.343
2022-07-24 12:00:00+03:00,18.4,13.5,73.0,,240.0,7.2,18.5,1010.5,0.19565,1.203
2022-07-24 13:00:00+03:00,19.8,12.1,61.0,,230.0,7.2,16.7,1010.4,0.17452,0.32
2022-07-24 14:00:00+03:00,20.8,14.0,65.0,,260.0,7.2,18.5,1010.1,0.15999,0.531
2022-07-24 15:00:00+03:00,20.2,14.8,71.0,,260.0,10.8,18.5,1010.2,0.1554,1.366
2022-07-24 16:00:00+03:00,20.1,14.0,68.0,,280.0,10.8,18.5,1010.0,0.16806,1.249
2022-07-24 17:00:00+03:00,20.7,14.8,69.0,,250.0,7.2,18.5,1010.1,0.19155,2.558
2022-07-24 18:00:00+03:00,20.2,15.0,72.0,,250.0,7.2,16.7,1009.8,0.29969,0.821
2022-07-24 19:00:00+03:00,18.8,15.3,80.0,,290.0,10.8,16.7,1009.9,0.35856,0.318
2022-07-24 20:00:00+03:00,17.7,16.0,90.0,,250.0,7.2,16.7,1010.1,0.37599,1.836
2022-07-24 21:00:00+03:00,17.4,16.4,94.0,,250.0,7.2,14.8,1010.1,0.40152,0.627
2022-07-24 22:00:00+03:00,16.3,15.8,97.0,,260.0,7.2,13.0,1010.4,0.43482,0.312
2022-07-24 23:00:00+03:00,16.7,16.2,97.0,,260.0,7.2,13.0,1010.6,0.40403,0.174
2022-07-25 00:00:00+03:00,16.8,16.3,97.0,,290.0,7.2,11.1,1010.8,0.21143,0.225
